Name,Rating,Pricing,Location,Cuisine,n_reviews,image_url,reviews
Turk's Inn,5,$$$,'Brooklyn,Turkish,73,https://s3-media3.fl.yelpcdn.com/bphoto/HFVZOo2Yy4GQIA0ytXDzsg/o.jpg,I ca believe I I come Valentine Day special great The vibe spot remind Grand Budapest place fun vibe You definitely come ambiance We large group people get pre fix menu Y place dooooope Great vibe cool crowd impressive décor great service delicious cocktail importantly AMAZING food order
Butler,5,,'Brooklyn,Cafes,13,https://s3-media3.fl.yelpcdn.com/bphoto/r9PyIc_UBFa0gnBuyUsGGA/o.jpg,A really cute coffee shop Williamsburg I really happy window order service since I walk dog I get flat white veggie I find walk coffee window browse Yelp It super close hotel Nate I grab latte one morning visit My friend discover Butler year ago huge fan since The pastry fresh tasty The matcha favorite brand
Okatte Tanto NY,5,,'New York,Japanese,8,https://s3-media4.fl.yelpcdn.com/bphoto/zMcbrSejic3cPb2yT6Rc4Q/o.jpg,time good food Japanese dish western twist plate well time probably keep I telephone number Yelp Web site Not Resy platform I Google find phone number reserve table friend look place open late They let u sit long bar without reservation They also four person table
Eva’s x Cinco de Mayo,5,$,'New York,Specialty Food,442,https://s3-media1.fl.yelpcdn.com/bphoto/wxWxgYNrQU6ze0-OUB48fg/o.jpg,Ca speak enough place Have either order time month alone They make amazing food good price also B I stop weekday lunch takeout order carne asada burrito bowl green smoothie substituted blueberry pineapple The I never anything le thrill various meal soup I order Eva The chicken burrito incredibly delicious O
Four Four South Village,4,$$,'New York,Taiwanese,85,https://s3-media4.fl.yelpcdn.com/bphoto/HQd3sgzKxYviQ3iQtO9qdA/o.jpg,Legit Taiwanese NYC round One best Taiwanese spot Manhattan many I order takeout food mediocre poorly present The floor staff far interested cell phone help customer They also indifferent G friend I come near closing weeknight place basically empty We share braised tofu appetizer tasty I get spicy B
l’abeille,5,,'New York,French,43,https://s3-media2.fl.yelpcdn.com/bphoto/rd8ivnXmhgNDkzdy4kqcFA/o.jpg,The service deserves every accolade ever recieved Every single interaction course evening excellent There birthday The food delicious French overly salty like many fancy French restaurant city The depth come celebrate special occasion We tasting menu one person order wagyu supplement think entire menu
Two Perrys,5,,'New York,Cocktail Bars,8,https://s3-media1.fl.yelpcdn.com/bphoto/K5djKHI4XHy6kTkxVKsPVQ/o.jpg,Came celebrate fiancé birthday BEST time Thanks team behind bar keep drink flow vibe point place vibe COVID put kibosh new bar NYC Leaving many season drinker mixed one hand Many Great bar cocktail intimate ambiance chill vibe earth service Mark Perry bartending night friend I decide pop rando
Baby Blues Luncheonette,5,,'Brooklyn,Greek,11,https://s3-media3.fl.yelpcdn.com/bphoto/2MPMWmJ9z39ZkYx675MiOw/o.jpg,new Greek diner everything try Baklava Banana Bread get Like Greek Bagel From First food incredible The Plato Plate simple breakfast egg bacon pita avocado one best breakfast meal Great breakfast experience Creative menu delicious food lovely ambiance inside chic twist nostalgic diner I go back B
Black Burger,5,$$,'New York,Burgers,374,https://s3-media1.fl.yelpcdn.com/bphoto/gBbVgfWFGtu4EdPE_E_wqw/o.jpg,Why I love It vibe Food quick cheap enough surprisingly chicken Caesar salad get EVERY time everyone eat inside And nice view Canal street best dawn fry ever In fact visit worth fry alone burger Whoa I surprise great burger They need way location Cause choice sure They bunch
The Commodore,4,$$,'Brooklyn,Bars,631,https://s3-media1.fl.yelpcdn.com/bphoto/SsmhTPXAYnqe-l4gp0dfYQ/o.jpg,Always best food Glad see change since I last year ago Bar seat throughout always pack place year Willy B commodore still reign friend chicken sandwich spot This dive joint shell ton huge Love come It always pretty busy The drink delicious tiki drink food treat The chicken good The X
Grand Banks,4,$$$,'Hudson River Park',Bars,834,https://s3-media4.fl.yelpcdn.com/bphoto/3huGEKlN4IPqh8jX_ZHBUg/o.jpg,night see dear friend hospital I Aunt beautiful baby girl name later After spend time mom rating ABSOLUTELY OBSESSED place I read review I go open one haha I Met great group people two year ago brunch annual friendaversary ever since The view gorgeous
Dimsum Garden,2,,'New York,Dim Sum,73,https://s3-media2.fl.yelpcdn.com/bphoto/S21S-Mf0AhO_6qqQqUqY1Q/o.jpg,gardendimsum dim sum restaurant Midtown NY Great food service My favorite mushroom truffle dumpling Lexington Ave dinner one evening solid experience Menu option rather limited compare dim sum spot price par Used coz dim sum quality pretty decent seating comfortable menu revamp new menu feature
View of the World,4,$$,'New York,American (New),169,https://s3-media3.fl.yelpcdn.com/bphoto/SMmteNNPbsFYdmaPQOqnPw/o.jpg,service amaze I good conversation bartender two old fashioneds enough I would go The view The food pretty good I would say amazing It bit weird reservation recommend come pretty quiet Wanted quick bite eat lunch feel like go go upstairs lunch The view best thing place You B
Hillstone Restaurant,5,$$$,'New York,American (New),1084,https://s3-media1.fl.yelpcdn.com/bphoto/KTfnQzusIwkY5tkFtnZfmA/o.jpg,I die try place see TikTok Finally friend able snag reservation able try There absolutely reason place highly rat It undeniably good I start service impress always yes get rib enough people sure Incredible service always
The Grey Dog - Nolita,4,$$,'New York,Coffee & Tea,695,https://s3-media4.fl.yelpcdn.com/bphoto/l-ToUZH-flXOadnXz14ppQ/o.jpg,happy stumble upon The Grey Dog much need late lunch The menu something everybody range day breakfast place lunch shop area Overall service atmosphere great The food okay I would give star I come late Monday morning able get table back quickly especially since restaurant super busy The restaurant
Bourbon and Branch,5,,'New York,Venues & Event Spaces,1,https://s3-media2.fl.yelpcdn.com/bphoto/ELX4E7Qs8IrZKPGPKdcWiw/o.jpg,look hidden gem across street Madison Square Garden Bourbon Branch place Craft cocktail amaze food
Menya & Izakaya,4,$$,'Brooklyn,Ramen,75,https://s3-media4.fl.yelpcdn.com/bphoto/T71bjckaoAq_TeZHwT7lNw/o.jpg,friend I attempt go another resto area restaurant unresponsive decide find another place dinner tell bowl ramen fairly good deal I deny What bother make really I enjoy Menya It cute cozy chill spot grab ramen They good choice ramen especially vegan want eat
Roam Cafe & Gallery,5,,'New York,Cafes,47,https://s3-media3.fl.yelpcdn.com/bphoto/5HLpQUsJaHiweRuKPokf9Q/o.jpg,Amazing ambience I wish art though I berry sparkle tea highly recommend perfect quick refresher Service A strawberry tart go taste extremely fresh even subway ride home Beautifully make sweetness custard balance dessert nice service provide beautiful environment Highly recommend great choice take rest take picture Listed Y
Peaches Prime,4,,'Brooklyn,Southern,15,https://s3-media2.fl.yelpcdn.com/bphoto/lf5wCONNikN0QxoLnx2GkA/o.jpg,delicious ambiance bright cheerful service spectacular This new hot spot worth visit I back dinner Tuesday It get crowd quick Make sure book appointment I book table couple week prior They vegan I keep one short sweet Food amazing Service great Really good calm vibe Truth tell I come one girlfriend
Lure Fishbar,4,$$$,'New York,Seafood,1890,https://s3-media1.fl.yelpcdn.com/bphoto/_RVow_leOdklMYidIWSS8A/o.jpg,fantastic food service beautiful look place Absolutely love Crab Cakes Crispy Shrimp fabulous sushi Honestly everything delicious I think food great service good Everybody great vibe I definitely back highly recommended place concierge hotel glad make lunch hellfire roll lunch
Barolo East,3,$$$,'New York,Italian,253,https://s3-media2.fl.yelpcdn.com/bphoto/2vWA0SP2qR8V35pIVpOY9g/o.jpg,Ambiance lovely Beautiful garden room Service polite terrible Waiters know special Told u wrong price special I absolutely love food excellent service It favorite neighborhood place I conflicted place really star Yelp allow u increment great wine list amazing The
Extra Sauce,5,,'New York,Burgers,19,https://s3-media4.fl.yelpcdn.com/bphoto/Iglj_OhnzwS5khmTaceGLw/o.jpg,NYC I like call gem This latter Extra Sauce word fried chicken sandwich BEYOND I saltiest burger ever I look unhealthy meal fill immersed hunger long big lunch I think Extra signature fry chicken sandwich waffle lunch special disappoint The fried chicken sandwich juicy
Peak,4,$$$$,'Fl 101',American (New),383,https://s3-media3.fl.yelpcdn.com/bphoto/nxY4Ok_TTDT2aw8ZZ9FhSQ/o.jpg,friend I go last night Monday Night We reservation last seating night The place still pretty busy hàng trên tầng với tầm nhìn tuyệt đẹp ra New nay mình đến Peak nhà hàng có view cao nhất New York Quan điểm của nhà hàng này là thực sự B Been couple time Great place take traveler friend enjoy view decent food I big fan bread milk butter ca
Compton's,5,,'Brooklyn,Sandwiches,1,https://s3-media4.fl.yelpcdn.com/bphoto/527jAr-KZ8EuGQodTPiQNA/o.jpg,How one articulate love properly sandwich shop I love place much I write review mindset thesis First
Del Frisco's Grille,5,$$$,'New York,Steakhouses,209,https://s3-media3.fl.yelpcdn.com/bphoto/VWAmsVEtaYJou1dWk2VVvw/o.jpg,Been flagship grille near Rockefeller center I say location term service food quality We service food hostess friendly server asian guy friendly Start Finish fish chip serve coworkers I want go happy hour yesterday While research venue near job I saw venue great happy hour drink B
Piccolo Trattoria,4,$,'New York,Pizza,118,https://s3-media4.fl.yelpcdn.com/bphoto/00Umc7pMWRbupcES_UQ0fg/o.jpg,good pizza pasta family They beer tap Friendly service great selection dish Cozy place sit I must admit read review location give much reserve Are still deal blatant form racism even NY friendly service classic pizza shop menu option I try fry calamari pretty good I request spicy marinara
Cucina Alba,5,,'New York,Italian,49,https://s3-media1.fl.yelpcdn.com/bphoto/HckXyCsbLLxR6a2i7Bnmmw/o.jpg,Agnolotti alone deserve star I go black truffle fonduta end completely captivate caramelized onion fill A great spot fresh appetizer pop flavor far favorite dish freshly bake focaccia whipped B My new favorite restaurant NYC Everything place excellent The decor beautiful The restaurant cool chic vibe The food A
Dirty French,5,$$$,'Ludlow Hotel',French,729,https://s3-media1.fl.yelpcdn.com/bphoto/5E4XaH3WyjVoXRhqpA79rg/o.jpg,friend I choose go restaurant Easter dinner disappoint The ambiance restaurant incredible Part Major Food Group I go popular bistro one usual group famous duck share bunch boyfriend I go birthday The staff friendly fantastic throughout order oyster appetizer
Sweetbriar,3,$$$,'New York,American (New),69,https://s3-media2.fl.yelpcdn.com/bphoto/ks7MzBMpR5xn9_O9ykmZmw/o.jpg,love American food look something new Sweet Briar place experience pleasure last day Restaurant Week early Valentines Day date All I say I make right choice choose Sweetbriar I book leave average review place hopefully share feedback everyone kind clearly
Tenement,5,,'New York,American (New),4,https://s3-media3.fl.yelpcdn.com/bphoto/qedvcioCdQoa0XYg1mlHSw/o.jpg,favorite new cocktail bar LES Chris bartender excellent friend NYE He know liquor well know FAVORITE new gastropub bar LES The decor nifty cool throwback tenement era Got ta try everything What great find Felt like step portal transport busy cramp let face grime love
Laut Singapura,3,$$,'New York,Singaporean,363,https://s3-media3.fl.yelpcdn.com/bphoto/DJXif5Q06PsF1A1ZmF3leA/o.jpg,My favorite meal actually char kway teow I expect favorite usually oily Great service Filling portion Recommend calamari appetizer must try So delicious Overall I enjoy restaurant great place hyped While wait party group walk one person say favorite restaurant city order
Island Oyster,3,$$,'New York,Bars,152,https://s3-media2.fl.yelpcdn.com/bphoto/QO1zAnpq3oj5Z7NfDCGDzg/o.jpg,Came lunch friend Got watermelon mocktail pretty good A friend get rise spritzer ca remember exact name B Overpriced underwhelming food ca beat breathtaking view This Governor Island oyster hut fixins allow one feel B Good vibe great view lower Manhattan Jersey City Food alright bit pricey expect island Great spot day trip
Norikoh,3,$$,'New York,Sushi Bars,667,https://s3-media3.fl.yelpcdn.com/bphoto/DLT5-EvfTq5RNQgybYNDpg/o.jpg,Norikoh fun experience around My friend dad get u reservation chef table omakase While wait folk get This fine establishment Good filling rice ratio sushi Nothing write home pretty solid area Prices feel Teresa This restaurant bad great either Came birthday okay The interior stun spacious I
Inatteso Pizzabar,3,$$,'New York,Italian,346,https://s3-media3.fl.yelpcdn.com/bphoto/0ZZULDJXEGL35JUGQyHnCQ/o.jpg,live building regular live minute away Inatteso one favorite Italian restaurant Visited friend town pick closest sit pizza restaurant I honest I expect tourist stay downtown food okay service okay somewhat bait switch sign
Agi's Counter,3,,'Brooklyn,Hungarian,59,https://s3-media1.fl.yelpcdn.com/bphoto/SK-OIgXO_lMnQ5CmGrMoLg/o.jpg,What wonderful warm welcome crown height neighborhood Agi C warm sweet What impressive staff welcoming This place GOOD one best meal I New York bookmarked Yelp I saw Bon Appétit top place eat J Great inventive food mediocre service egregious We order hash brown come cold roe add get green
Skirt Steak,2,$$$,'New York,Steakhouses,335,https://s3-media4.fl.yelpcdn.com/bphoto/yGuagruuWNgqkjkDA0h0ig/o.jpg,Man disappointing I read wrong date night random Thursday If drive make sure arrive pm star delicious food downside pricetag I hear price raise multiple time last year On night I Y boyfriend hear place yt reel recommendation So yesterday decide check empty stomach think food
